"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/assets/Freeasset/box/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/bbq/3DModel.3DModel","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairEscape2_1.StairEscape2_1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/StairHouse05.StairHouse05","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/StairHouse07.StairHouse07","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/StairHouse04.StairHouse04","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/StairEscape3.StairEscape3","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/StairEscape1.StairEscape1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/midHouseColor04.midHouseColor04","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/midHouseColor03.midHouseColor03","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse8.StairHouse8","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse3.StairHouse3","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse2.StairHouse2","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse1.StairHouse1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse07.StairHouse07","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse06.StairHouse06","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse05.StairHouse05","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairHouse04.StairHouse04","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairEscape4_1.StairEscape4_1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairEscape3.StairEscape3","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/StairEscape1.StairEscape1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/midHouseColor2.midHouseColor2","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/midHouseColor1.midHouseColor1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/midHouseColor04.midHouseColor04","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/midHouseColor03.midHouseColor03","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/baseHouseColor.baseHouseColor","49","0","14","1","0.000000","0","0"
"/Game/assets/baseHouseColor.baseHouseColor","49","0","14","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","8","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","82","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","838","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/targetitem/Clay3.Clay3","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","46","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Skin_ncl1_2.RL_Skin_ncl1_2","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Skin_ncl1_3.RL_Skin_ncl1_3","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Skin_ncl1_1.RL_Skin_ncl1_1","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Tongue.RL_Tongue","49","0","36","1","0.000000","0","0"
"/Game/puzzle/clay-pot-3-3d-model-f00ede7549.clay-pot-3-3d-model-f00ede7549","49","0","14","1","0.000000","0","0"
"/Game/PoliceFolder/police/Shirt_0.Shirt_0","49","0","36","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Skin.RL_Skin","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Skin_ncl1_4.RL_Skin_ncl1_4","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Shoes.RL_Shoes","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Iris_ncl1_1.RL_Iris_ncl1_1","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Iris.RL_Iris","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Hair_Transparency.RL_Hair_Transparency","49","0","36","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_UpperTeeth.RL_UpperTeeth","49","0","36","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_DownTeeth.RL_DownTeeth","49","0","36","1","0.000000","0","0"
"/Game/PoliceFolder/police/RL_Cavity.RL_Cavity","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/Pants_0.Pants_0","49","0","26","1","0.000000","0","0"
"/Game/PoliceFolder/police/Hat.Hat","49","0","36","1","0.000000","0","0"
"/Game/PoliceFolder/police/Hate.Hate","49","0","36","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Hair_Transparency_001.RL_Hair_Transparency_001","49","0","26","1","0.000000","0","0"
"/Game/assets/FBX/city_stall_M_INST.city_stall_M_INST","49","0","14","1","0.000000","0","0"
"/Game/assets/oppositeHouseTexture/yellow/YellowoppositeNewHouse.YellowoppositeNewHouse","49","0","14","1","0.000000","0","0"
"/Game/assets/oppositeHouseTexture/green/GreenoppositenewHouse.GreenoppositenewHouse","49","0","14","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_UpperTeeth_001.RL_UpperTeeth_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_DownTeeth_001.RL_DownTeeth_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/Shirt_0_001.Shirt_0_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Tongue_001.RL_Tongue_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Skin_007.RL_Skin_007","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Skin_008.RL_Skin_008","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Skin_006.RL_Skin_006","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Skin_005.RL_Skin_005","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Skin_009.RL_Skin_009","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Shoes_001.RL_Shoes_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Iris_003.RL_Iris_003","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Iris_002.RL_Iris_002","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/RL_Cavity_001.RL_Cavity_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/Pants_0_001.Pants_0_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/Hat_001.Hat_001","49","0","26","1","0.000000","0","0"
"/Game/itemNoSureWhatisiT/Hate_001.Hate_001","49","0","26","1","0.000000","0","0"
"/Game/assets/oppositeHouseTexture/pink/PinkoppositeNewHouse.PinkoppositeNewHouse","49","0","14","1","0.000000","0","0"
"/Game/assets/oppositeHouseTexture/blue/BlueoppositenewHouse.BlueoppositenewHouse","49","0","14","1","0.000000","0","0"
"/Game/assets/newHouseTexture/yellow_orange/orangeNewHouse.orangeNewHouse","49","0","14","1","0.000000","0","0"
"/Game/assets/newHouseTexture/pink/pinkNewHouse.pinkNewHouse","49","0","14","1","0.000000","0","0"
"/Game/assets/newHouseTexture/green/greenNewTexture.greenNewTexture","49","0","14","1","0.000000","0","0"
"/Game/assets/newHouseTexture/blue/blueNewHouse.blueNewHouse","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/watermelon/SMK_JJ0KQAO2_Watermelon.SMK_JJ0KQAO2_Watermelon","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/vegetable_box_03.vegetable_box_03","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat_5.Mat_5","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/multigrainBread/MultiGrainBread1.MultiGrainBread1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat_1_2.Mat_1_2","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat_1_ncl1_1.Mat_1_ncl1_1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat_1_5.Mat_1_5","49","0","14","1","0.000000","0","0"
"/Game/assets/midHouseTexture/mid4/midHouse04_new.midHouse04_new","49","0","14","1","0.000000","0","0"
"/Game/assets/midHouseTexture/mid3/midHouse03_new.midHouse03_new","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/woodenbox/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/vegetable_box_02.vegetable_box_02","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/vegetable_box_01.vegetable_box_01","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/vegetables.vegetables","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/bread.bread","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/bread_02.bread_02","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetableBox/box_table.box_table","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat_1_1.Mat_1_1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat_1.Mat_1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/table/Mat.Mat","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/rashberry/ZB3D_Raspberry_001.ZB3D_Raspberry_001","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/pumpkin/Sphere1.Sphere1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/octopus/Octopus_Tris_Material.Octopus_Tris_Material","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/meat/Steak2.Steak2","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/meat/Steak1.Steak1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/meat/Material__46.Material__46","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/indianFoodVendor/Logo.Logo","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/ice/ice.ice","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/knife/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/instantNoodle/Material_003.Material_003","49","0","26","1","0.000000","0","0"
"/Game/assets/Freeasset/indianFoodVendor/plate_albedo.plate_albedo","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/indianFoodVendor/checkerTexture_albedo.checkerTexture_albedo","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/iceCreamCart/map_cara_ic1.map_cara_ic1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/grape/Grapes.Grapes","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/fruitBox/TEX_carboard_box_for_fruit_Mat.TEX_carboard_box_for_fruit_Mat","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/stair1.stair1","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/handle_004.handle_004","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/handle_003.handle_003","49","0","18","1","0.000000","0","0"
"/Game/assets/Freeasset/banana/Material_001.Material_001","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/apple/Apple2_u1_v1.Apple2_u1_v1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/crossaint/Croissant1.Croissant1","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/coke/Material_002.Material_002","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/cashier/cashier.cashier","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/bucket/Bucket4.Bucket4","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/brocolli/brobody_Mat.brobody_Mat","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/BoxCupNoodle/box_of_cup_noodles_Mat.box_of_cup_noodles_Mat","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/BoxCupNoodle/box_of_cup_noodles_wraper_Mat.box_of_cup_noodles_wraper_Mat","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/apple/Apple1_u1_v1.Apple1_u1_v1","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/stair/stair4/stair_Green.stair_Green","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/stair/stair3/stair_pink.stair_pink","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/stair/stair2/stair_Blue.stair_Blue","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/stair/stair1/StairOrange.StairOrange","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/UV_done/safeModel/house/house5/House5.House5","49","0","14","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/stair_003.stair_003","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/stair_002.stair_002","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/stair_001.stair_001","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/OKU.OKU","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/OKU_003.OKU_003","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/OKU_002.OKU_002","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/OKU_001.OKU_001","49","0","18","1","0.000000","0","0"
"/Game/assets/baseNewColor/newBaseColor.newBaseColor","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/handle_002.handle_002","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/stair/handle_001.handle_001","49","0","18","1","0.000000","0","0"
"/Game/assets/finaleTest/base/base.base","49","0","14","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","8","2","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","0","23","1","0.000000","0","0"
"/Game/assets/Freeasset/fruitCrate/14028_wood_fruit_crate.14028_wood_fruit_crate","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetable/Vegetable.Vegetable","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/vegetable/blinn2SG.blinn2SG","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/plasticCrate/_14029_plastic_fruit_crate_v1_L114029_plastic_fruit_crate._14029_plastic_fruit_crate_v1_L114029_plastic_fruit_crate","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","23","1","0.000000","0","0"
"/Game/assets/Freeasset/pineapple/lambert2SG.lambert2SG","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/fruitBox/carboard_box_for_fruit_detail.carboard_box_for_fruit_detail","49","0","14","1","0.000000","0","0"
"/Game/assets/Freeasset/fruitBox/carboard_box_for_fruit.carboard_box_for_fruit","49","0","14","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","49","0","62","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","23","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","30"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","23"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","144","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","144","6","0.000000","0","0"
